"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"7128","86.027352488","12:28:02.446117074","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=159423 Ack=10060 Win=539 Len=144 TSval=1542910342 TSecr=461286"
"7135","86.126586390","12:28:02.545350976","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=159567 Ack=10070 Win=539 Len=140 TSval=1542910442 TSecr=461295"
"7142","86.226775528","12:28:02.645540114","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=159707 Ack=10080 Win=539 Len=141 TSval=1542910542 TSecr=461303"
"7149","86.326840726","12:28:02.745605312","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=159848 Ack=10090 Win=539 Len=141 TSval=1542910642 TSecr=461312"
"7156","86.426811210","12:28:02.845575796","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=159989 Ack=10100 Win=539 Len=144 TSval=1542910742 TSecr=461321"
"7165","86.526819508","12:28:02.945584094","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=160133 Ack=10110 Win=539 Len=146 TSval=1542910842 TSecr=461330"
"7174","86.626859514","12:28:03.045624100","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=160746 Ack=10130 Win=539 Len=142 TSval=1542910942 TSecr=461339"
"7187","86.726857805","12:28:03.145622391","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=160888 Ack=10140 Win=539 Len=140 TSval=1542911042 TSecr=461348"
"7194","86.826888381","12:28:03.245652967","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=161028 Ack=10150 Win=539 Len=144 TSval=1542911142 TSecr=461357"
"7203","86.926585847","12:28:03.345350433","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=161172 Ack=10160 Win=539 Len=148 TSval=1542911242 TSecr=461366"
"7212","87.026729571","12:28:03.445494157","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=161501 Ack=10183 Win=539 Len=144 TSval=1542911342 TSecr=461375"
"7219","87.126575031","12:28:03.545339617","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=161645 Ack=10193 Win=539 Len=140 TSval=1542911442 TSecr=461384"
"7226","87.226762707","12:28:03.645527293","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=161785 Ack=10203 Win=539 Len=141 TSval=1542911542 TSecr=461393"
"7233","87.326854771","12:28:03.745619357","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=161926 Ack=10213 Win=539 Len=141 TSval=1542911642 TSecr=461401"
"7240","87.426834018","12:28:03.845598604","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=162067 Ack=10223 Win=539 Len=144 TSval=1542911742 TSecr=461410"
"7249","87.526823175","12:28:03.945587761","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=162211 Ack=10233 Win=539 Len=146 TSval=1542911842 TSecr=461419"
"7258","87.626875315","12:28:04.045639901","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=162824 Ack=10253 Win=539 Len=142 TSval=1542911942 TSecr=461428"
"7271","87.726808711","12:28:04.145573297","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=162966 Ack=10263 Win=539 Len=140 TSval=1542912042 TSecr=461437"
"7278","87.826832122","12:28:04.245596708","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=163106 Ack=10273 Win=539 Len=144 TSval=1542912142 TSecr=461446"
"7287","87.926571732","12:28:04.345336318","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=163250 Ack=10283 Win=538 Len=148 TSval=1542912242 TSecr=461455"
"7294","88.026708170","12:28:04.445472756","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=163398 Ack=10293 Win=538 Len=144 TSval=1542912342 TSecr=461464"
"7301","88.126584571","12:28:04.545349157","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=163542 Ack=10303 Win=538 Len=140 TSval=1542912442 TSecr=461473"
"7308","88.226761696","12:28:04.645526282","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=163682 Ack=10313 Win=538 Len=141 TSval=1542912542 TSecr=461482"
"7315","88.326832319","12:28:04.745596905","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=163823 Ack=10323 Win=538 Len=141 TSval=1542912642 TSecr=461491"
"7322","88.426839413","12:28:04.845603999","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=163964 Ack=10333 Win=538 Len=144 TSval=1542912742 TSecr=461500"
"7331","88.526825544","12:28:04.945590130","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=164108 Ack=10343 Win=538 Len=146 TSval=1542912842 TSecr=461509"
"7340","88.626850889","12:28:05.045615475","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=164721 Ack=10363 Win=538 Len=142 TSval=1542912942 TSecr=461518"
"7353","88.726813810","12:28:05.145578396","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=164863 Ack=10373 Win=538 Len=140 TSval=1542913042 TSecr=461527"
"7360","88.826836568","12:28:05.245601154","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=165003 Ack=10383 Win=538 Len=144 TSval=1542913142 TSecr=461536"
"7369","88.926570380","12:28:05.345334966","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=165147 Ack=10393 Win=538 Len=148 TSval=1542913242 TSecr=461545"
"7377","89.026267682","12:28:05.445032268","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=165476 Ack=10416 Win=538 Len=144 TSval=1542913334 TSecr=461554"
"7385","89.126707071","12:28:05.545471657","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=165620 Ack=10426 Win=538 Len=140 TSval=1542913442 TSecr=461563"
"7392","89.226904460","12:28:05.645669046","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=165760 Ack=10436 Win=538 Len=141 TSval=1542913542 TSecr=461572"
"7399","89.326938994","12:28:05.745703580","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=165901 Ack=10446 Win=538 Len=141 TSval=1542913642 TSecr=461581"
"7406","89.426903873","12:28:05.845668459","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=166042 Ack=10456 Win=538 Len=144 TSval=1542913742 TSecr=461590"
"7415","89.526865280","12:28:05.945629866","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=166186 Ack=10466 Win=538 Len=146 TSval=1542913842 TSecr=461599"
"7424","89.626862899","12:28:06.045627485","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=166799 Ack=10486 Win=538 Len=142 TSval=1542913942 TSecr=461608"
"7442","89.794953820","12:28:06.213718406","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=166950 Ack=10509 Win=538 Len=144 TSval=1542914109 TSecr=461623"
"7447","89.826838461","12:28:06.245603047","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=167094 Ack=10519 Win=538 Len=144 TSval=1542914142 TSecr=461626"
"7460","89.926913595","12:28:06.345678181","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=167271 Ack=10549 Win=537 Len=148 TSval=1542914242 TSecr=461636"
"7473","90.026926268","12:28:06.445690854","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=167473 Ack=10589 Win=537 Len=144 TSval=1542914336 TSecr=461646"
"7483","90.126545229","12:28:06.545309815","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=167661 Ack=10619 Win=537 Len=140 TSval=1542914442 TSecr=461655"
"7494","90.226556478","12:28:06.645321064","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=167833 Ack=10649 Win=537 Len=141 TSval=1542914542 TSecr=461664"
"7507","90.326447293","12:28:06.745211879","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=168028 Ack=10689 Win=537 Len=141 TSval=1542914642 TSecr=461673"
"7518","90.426697625","12:28:06.845462211","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=168201 Ack=10719 Win=542 Len=144 TSval=1542914742 TSecr=461682"
"7533","90.526417945","12:28:06.945182531","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=168390 Ack=10759 Win=542 Len=146 TSval=1542914842 TSecr=461691"
"7547","90.626846835","12:28:07.045611421","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=169036 Ack=10799 Win=542 Len=142 TSval=1542914942 TSecr=461700"
"7564","90.726875688","12:28:07.145640274","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=169211 Ack=10829 Win=542 Len=140 TSval=1542915042 TSecr=461709"
"7577","90.826884113","12:28:07.245648699","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=169416 Ack=10869 Win=542 Len=144 TSval=1542915142 TSecr=461718"
"7586","90.926753643","12:28:07.345518229","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=169560 Ack=10879 Win=542 Len=148 TSval=1542915242 TSecr=461727"
"7594","91.027659184","12:28:07.446423770","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=169728 Ack=10899 Win=542 Len=144 TSval=1542915343 TSecr=461736"
"7606","91.126646860","12:28:07.545411446","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=170065 Ack=10932 Win=542 Len=140 TSval=1542915442 TSecr=461745"
"7617","91.226598068","12:28:07.645362654","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=170238 Ack=10962 Win=541 Len=141 TSval=1542915542 TSecr=461754"
"7628","91.326592546","12:28:07.745357132","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=170412 Ack=10992 Win=541 Len=141 TSval=1542915642 TSecr=461763"
"7639","91.426876224","12:28:07.845640810","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=170585 Ack=11022 Win=541 Len=144 TSval=1542915742 TSecr=461772"
"7652","91.529151825","12:28:07.947916411","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=170762 Ack=11052 Win=541 Len=146 TSval=1542915845 TSecr=461781"
"7661","91.626814463","12:28:08.045579049","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=171375 Ack=11072 Win=541 Len=142 TSval=1542915942 TSecr=461790"
"7679","91.810365696","12:28:08.229130282","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=171526 Ack=11095 Win=541 Len=124 TSval=1542916126 TSecr=461806"
"7683","91.826366949","12:28:08.245131535","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=171650 Ack=11105 Win=541 Len=124 TSval=1542916142 TSecr=461808"
"7693","91.926660447","12:28:08.345425033","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=171774 Ack=11115 Win=541 Len=127 TSval=1542916242 TSecr=461817"
"7700","92.026542792","12:28:08.445307378","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=171901 Ack=11125 Win=541 Len=120 TSval=1542916342 TSecr=461826"
"7707","92.126679423","12:28:08.545444009","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=172021 Ack=11135 Win=541 Len=117 TSval=1542916442 TSecr=461835"
"7714","92.226528763","12:28:08.645293349","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=172138 Ack=11145 Win=541 Len=118 TSval=1542916542 TSecr=461844"
"7721","92.329721873","12:28:08.748486459","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=172256 Ack=11155 Win=541 Len=119 TSval=1542916645 TSecr=461853"
"7728","92.426785204","12:28:08.845549790","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=172375 Ack=11165 Win=541 Len=125 TSval=1542916742 TSecr=461861"
"7737","92.526760653","12:28:08.945525239","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=172500 Ack=11175 Win=541 Len=125 TSval=1542916842 TSecr=461871"
"7746","92.626846312","12:28:09.045610898","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=173092 Ack=11195 Win=541 Len=118 TSval=1542916942 TSecr=461880"
"7758","92.726830019","12:28:09.145594605","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=173210 Ack=11205 Win=541 Len=117 TSval=1542917042 TSecr=461889"
"7765","92.826881924","12:28:09.245646510","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=173327 Ack=11215 Win=540 Len=124 TSval=1542917142 TSecr=461898"
"7774","92.926579164","12:28:09.345343750","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=173451 Ack=11225 Win=540 Len=127 TSval=1542917242 TSecr=461907"
"7787","93.110482218","12:28:09.529246804","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=173587 Ack=11252 Win=540 Len=117 TSval=1542917422 TSecr=461923"
"7792","93.126207134","12:28:09.544971720","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=173885 Ack=11275 Win=540 Len=117 TSval=1542917442 TSecr=461925"
"7800","93.226846616","12:28:09.645611202","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=174002 Ack=11285 Win=540 Len=118 TSval=1542917542 TSecr=461934"
"7807","93.326773215","12:28:09.745537801","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=174120 Ack=11295 Win=540 Len=119 TSval=1542917642 TSecr=461944"
"7814","93.426745292","12:28:09.845509878","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=174239 Ack=11305 Win=540 Len=125 TSval=1542917742 TSecr=461954"
"7823","93.526778459","12:28:09.945543045","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=174364 Ack=11315 Win=540 Len=125 TSval=1542917842 TSecr=461963"
"7832","93.626850621","12:28:10.045615207","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=174956 Ack=11335 Win=540 Len=118 TSval=1542917942 TSecr=461972"
"7851","93.810396723","12:28:10.229161309","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=175083 Ack=11358 Win=540 Len=144 TSval=1542918126 TSecr=461988"
"7854","93.826420133","12:28:10.245184719","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=175227 Ack=11368 Win=540 Len=144 TSval=1542918142 TSecr=461990"
"7864","93.926695776","12:28:10.345460362","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=175371 Ack=11378 Win=540 Len=148 TSval=1542918242 TSecr=462000"
"7871","94.026849551","12:28:10.445614137","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=175519 Ack=11388 Win=540 Len=144 TSval=1542918342 TSecr=462009"
"7878","94.126827843","12:28:10.545592429","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=175663 Ack=11398 Win=540 Len=140 TSval=1542918442 TSecr=462018"
"7885","94.226878316","12:28:10.645642902","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=175803 Ack=11408 Win=540 Len=141 TSval=1542918542 TSecr=462027"
"7892","94.326797595","12:28:10.745562181","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=175944 Ack=11418 Win=540 Len=141 TSval=1542918642 TSecr=462036"
"7899","94.426818504","12:28:10.845583090","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=176085 Ack=11428 Win=540 Len=144 TSval=1542918742 TSecr=462045"
"7908","94.526858436","12:28:10.945623022","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=176229 Ack=11438 Win=540 Len=148 TSval=1542918842 TSecr=462054"
"7917","94.626822419","12:28:11.045587005","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=176844 Ack=11458 Win=540 Len=144 TSval=1542918942 TSecr=462063"
"7930","94.726814630","12:28:11.145579216","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=176988 Ack=11468 Win=539 Len=143 TSval=1542919042 TSecr=462072"
"7937","94.826843926","12:28:11.245608512","192.168.57.20","192.168.57.30","TCP","213","7710  >  56913 [PSH, ACK] Seq=177131 Ack=11478 Win=539 Len=147 TSval=1542919142 TSecr=462080"
"7946","94.926536275","12:28:11.345300861","192.168.57.20","192.168.57.30","TCP","217","7710  >  56913 [PSH, ACK] Seq=177278 Ack=11488 Win=539 Len=151 TSval=1542919242 TSecr=462090"
"7953","95.026758301","12:28:11.445522887","192.168.57.20","192.168.57.30","TCP","213","7710  >  56913 [PSH, ACK] Seq=177429 Ack=11498 Win=539 Len=147 TSval=1542919342 TSecr=462099"
"7961","95.126019772","12:28:11.544784358","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=177757 Ack=11521 Win=539 Len=143 TSval=1542919442 TSecr=462108"
"7969","95.226792208","12:28:11.645556794","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=177900 Ack=11531 Win=539 Len=144 TSval=1542919542 TSecr=462117"
"7976","95.326783829","12:28:11.745548415","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=178044 Ack=11541 Win=539 Len=144 TSval=1542919642 TSecr=462126"
"7983","95.426812454","12:28:11.845577040","192.168.57.20","192.168.57.30","TCP","213","7710  >  56913 [PSH, ACK] Seq=178188 Ack=11551 Win=539 Len=147 TSval=1542919742 TSecr=462135"
"7992","95.530021827","12:28:11.948786413","192.168.57.20","192.168.57.30","TCP","215","7710  >  56913 [PSH, ACK] Seq=178335 Ack=11561 Win=539 Len=149 TSval=1542919846 TSecr=462144"
"8001","95.626804288","12:28:12.045568874","192.168.57.20","192.168.57.30","TCP","211","7710  >  56913 [PSH, ACK] Seq=178951 Ack=11581 Win=539 Len=145 TSval=1542919942 TSecr=462153"
"8014","95.726744932","12:28:12.145509518","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=179096 Ack=11591 Win=539 Len=143 TSval=1542920031 TSecr=462162"
"8021","95.826820263","12:28:12.245584849","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=179239 Ack=11601 Win=539 Len=143 TSval=1542920142 TSecr=462171"
"8030","95.926658988","12:28:12.345423574","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=179382 Ack=11611 Win=539 Len=143 TSval=1542920242 TSecr=462180"
"8037","96.026865801","12:28:12.445630387","192.168.57.20","192.168.57.30","TCP","205","7710  >  56913 [PSH, ACK] Seq=179525 Ack=11621 Win=539 Len=139 TSval=1542920329 TSecr=462190"
"8044","96.126848309","12:28:12.545612895","192.168.57.20","192.168.57.30","TCP","197","7710  >  56913 [PSH, ACK] Seq=179664 Ack=11631 Win=539 Len=131 TSval=1542920442 TSecr=462199"
"8051","96.226780484","12:28:12.645545070","192.168.57.20","192.168.57.30","TCP","194","7710  >  56913 [PSH, ACK] Seq=179795 Ack=11641 Win=539 Len=128 TSval=1542920542 TSecr=462208"
"8058","96.326859825","12:28:12.745624411","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=179923 Ack=11651 Win=539 Len=125 TSval=1542920642 TSecr=462217"
"8065","96.426859955","12:28:12.845624541","192.168.57.20","192.168.57.30","TCP","189","7710  >  56913 [PSH, ACK] Seq=180048 Ack=11661 Win=539 Len=123 TSval=1542920742 TSecr=462226"
"8074","96.526798592","12:28:12.945563178","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=180171 Ack=11671 Win=539 Len=126 TSval=1542920830 TSecr=462235"
"8083","96.626792258","12:28:13.045556844","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=180764 Ack=11691 Win=539 Len=121 TSval=1542920942 TSecr=462244"
"8096","96.726745609","12:28:13.145510195","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=180885 Ack=11701 Win=539 Len=118 TSval=1542921032 TSecr=462253"
"8103","96.826798959","12:28:13.245563545","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=181003 Ack=11711 Win=539 Len=121 TSval=1542921142 TSecr=462262"
"8112","96.926500991","12:28:13.345265577","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=181124 Ack=11721 Win=539 Len=126 TSval=1542921235 TSecr=462271"
